ProductId,ItemCode,ItemDescription,FamilyName,GroupHeader,MainGroup,SubGroup1,SubGroup2,SubGroup3,SubGroup4,SubGroup5,SubGroup6,SubGroup7,SubGroup8,ProductFamily,ItemPurchaseType,Price in USD - P.Y,Price in USD - C.Y,Price in INR - P.Y,Price in INR - C.Y,AnnexureId,UnitofMeasures,EDApplicable,VATApplicable,PackageType,VariantCode,VariantDescription,BelongsTo,,,,
3447,FIFC841624-,Tall Cabinet, Intermediate Filler, 84H x 16D x 24L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3448,FIFC841625-,Tall Cabinet, Intermediate Filler, 84H x 16D x 25L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3449,FIFC841626-,Tall Cabinet, Intermediate Filler, 84H x 16D x 26L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3450,FIFC841627-,Tall Cabinet, Intermediate Filler, 84H x 16D x 27L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3451,FIFC841628-,Tall Cabinet, Intermediate Filler, 84H x 16D x 28L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3452,FIFC841629-,Tall Cabinet, Intermediate Filler, 84H x 16D x 29L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3453,FIFC841630-,Tall Cabinet, Intermediate Filler, 84H x 16D x 30L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3454,FIFC841631-,Tall Cabinet, Intermediate Filler, 84H x 16D x 31L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3455,FIFC841632-,Tall Cabinet, Intermediate Filler, 84H x 16D x 32L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3456,FIFC841633-,Tall Cabinet, Intermediate Filler, 84H x 16D x 33L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3457,FIFC841634-,Tall Cabinet, Intermediate Filler, 84H x 16D x 34L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3458,FIFC841635-,Tall Cabinet, Intermediate Filler, 84H x 16D x 35L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3459,FIFC841636-,Tall Cabinet, Intermediate Filler, 84H x 16D x 36L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3460,FIFC841637-,Tall Cabinet, Intermediate Filler, 84H x 16D x 37L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3461,FIFC841638-,Tall Cabinet, Intermediate Filler, 84H x 16D x 38L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3462,FIFC841639-,Tall Cabinet, Intermediate Filler, 84H x 16D x 39L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3463,FIFC841640-,Tall Cabinet, Intermediate Filler, 84H x 16D x 40L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3464,FIFC841641-,Tall Cabinet, Intermediate Filler, 84H x 16D x 41L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3465,FIFC841642-,Tall Cabinet, Intermediate Filler, 84H x 16D x 42L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3466,FIFC841643-,Tall Cabinet, Intermediate Filler, 84H x 16D x 43L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3467,FIFC841644-,Tall Cabinet, Intermediate Filler, 84H x 16D x 44L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3468,FIFC841645-,Tall Cabinet, Intermediate Filler, 84H x 16D x 45L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3469,FIFC841646-,Tall Cabinet, Intermediate Filler, 84H x 16D x 46L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3470,FIFC841647-,Tall Cabinet, Intermediate Filler, 84H x 16D x 47L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3471,FIFC841648-,Tall Cabinet, Intermediate Filler, 84H x 16D x 48L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"16"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3472,FIFC842206-,Tall Cabinet, Intermediate Filler, 84H x 22D x 06L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3473,FIFC842207-,Tall Cabinet, Intermediate Filler, 84H x 22D x 07L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3474,FIFC842208-,Tall Cabinet, Intermediate Filler, 84H x 22D x 08L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3475,FIFC842209-,Tall Cabinet, Intermediate Filler, 84H x 22D x 09L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3476,FIFC842210-,Tall Cabinet, Intermediate Filler, 84H x 22D x 10L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3477,FIFC842211-,Tall Cabinet, Intermediate Filler, 84H x 22D x 11L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3478,FIFC842212-,Tall Cabinet, Intermediate Filler, 84H x 22D x 12L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3479,FIFC842213-,Tall Cabinet, Intermediate Filler, 84H x 22D x 13L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3480,FIFC842214-,Tall Cabinet, Intermediate Filler, 84H x 22D x 14L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3481,FIFC842215-,Tall Cabinet, Intermediate Filler, 84H x 22D x 15L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3482,FIFC842216-,Tall Cabinet, Intermediate Filler, 84H x 22D x 16L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3483,FIFC842217-,Tall Cabinet, Intermediate Filler, 84H x 22D x 17L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3484,FIFC842218-,Tall Cabinet, Intermediate Filler, 84H x 22D x 18L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3485,FIFC842219-,Tall Cabinet, Intermediate Filler, 84H x 22D x 19L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3486,FIFC842220-,Tall Cabinet, Intermediate Filler, 84H x 22D x 20L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3487,FIFC842221-,Tall Cabinet, Intermediate Filler, 84H x 22D x 21L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3488,FIFC842222-,Tall Cabinet, Intermediate Filler, 84H x 22D x 22L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3489,FIFC842223-,Tall Cabinet, Intermediate Filler, 84H x 22D x 23L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3490,FIFC842224-,Tall Cabinet, Intermediate Filler, 84H x 22D x 24L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3491,FIFC842225-,Tall Cabinet, Intermediate Filler, 84H x 22D x 25L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3492,FIFC842226-,Tall Cabinet, Intermediate Filler, 84H x 22D x 26L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3493,FIFC842227-,Tall Cabinet, Intermediate Filler, 84H x 22D x 27L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3494,FIFC842228-,Tall Cabinet, Intermediate Filler, 84H x 22D x 28L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3495,FIFC842229-,Tall Cabinet, Intermediate Filler, 84H x 22D x 29L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3496,FIFC842230-,Tall Cabinet, Intermediate Filler, 84H x 22D x 30L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3497,FIFC842231-,Tall Cabinet, Intermediate Filler, 84H x 22D x 31L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3498,FIFC842232-,Tall Cabinet, Intermediate Filler, 84H x 22D x 32L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3499,FIFC842233-,Tall Cabinet, Intermediate Filler, 84H x 22D x 33L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3500,FIFC842234-,Tall Cabinet, Intermediate Filler, 84H x 22D x 34L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3501,FIFC842235-,Tall Cabinet, Intermediate Filler, 84H x 22D x 35L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3502,FIFC842236-,Tall Cabinet, Intermediate Filler, 84H x 22D x 36L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3503,FIFC842237-,Tall Cabinet, Intermediate Filler, 84H x 22D x 37L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3504,FIFC842238-,Tall Cabinet, Intermediate Filler, 84H x 22D x 38L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3505,FIFC842239-,Tall Cabinet, Intermediate Filler, 84H x 22D x 39L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3506,FIFC842240-,Tall Cabinet, Intermediate Filler, 84H x 22D x 40L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3507,FIFC842241-,Tall Cabinet, Intermediate Filler, 84H x 22D x 41L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3508,FIFC842242-,Tall Cabinet, Intermediate Filler, 84H x 22D x 42L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3509,FIFC842243-,Tall Cabinet, Intermediate Filler, 84H x 22D x 43L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3510,FIFC842244-,Tall Cabinet, Intermediate Filler, 84H x 22D x 44L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3511,FIFC842245-,Tall Cabinet, Intermediate Filler, 84H x 22D x 45L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3512,FIFC842246-,Tall Cabinet, Intermediate Filler, 84H x 22D x 46L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3513,FIFC842247-,Tall Cabinet, Intermediate Filler, 84H x 22D x 47L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3514,FIFC842248-,Tall Cabinet, Intermediate Filler, 84H x 22D x 48L,Intermediate Fillers-Full Height Cabinet-Kewaunee-FIFC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Fillers,"22"" Deep",,,,Import,FIFC,,900,900,2,Nos,2,Nos,,,,Furniture,,,,
3515,FIAC840006-,Tall Cabinet, Intermediate Filler, Applique, 84H x 00D x 06L,Intermediate Applique Panels-Full Height Cabinet-Kewaunee-FIAC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Applique Panel,,,,FIAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
3516,FIAC840007-,Tall Cabinet, Intermediate Filler, Applique, 84H x 00D x 07L,Intermediate Applique Panels-Full Height Cabinet-Kewaunee-FIAC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Applique Panel,,,,FIAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
3517,FIAC840008-,Tall Cabinet, Intermediate Filler, Applique, 84H x 00D x 08L,Intermediate Applique Panels-Full Height Cabinet-Kewaunee-FIAC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Applique Panel,,,,FIAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
3518,FIAC840009-,Tall Cabinet, Intermediate Filler, Applique, 84H x 00D x 09L,Intermediate Applique Panels-Full Height Cabinet-Kewaunee-FIAC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Applique Panel,,,,FIAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
3519,FIAC840010-,Tall Cabinet, Intermediate Filler, Applique, 84H x 00D x 10L,Intermediate Applique Panels-Full Height Cabinet-Kewaunee-FIAC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Applique Panel,,,,FIAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
3520,FIAC840011-,Tall Cabinet, Intermediate Filler, Applique, 84H x 00D x 11L,Intermediate Applique Panels-Full Height Cabinet-Kewaunee-FIAC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Applique Panel,,,,FIAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
3521,FIAC840012-,Tall Cabinet, Intermediate Filler, Applique, 84H x 00D x 12L,Intermediate Applique Panels-Full Height Cabinet-Kewaunee-FIAC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Applique Panel,,,,FIAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
3522,FIAC840013-,Tall Cabinet, Intermediate Filler, Applique, 84H x 00D x 13L,Intermediate Applique Panels-Full Height Cabinet-Kewaunee-FIAC.rfa,Lab Design ,0SF,Research Collection,Full height Cabinet Scribes and Filler,Intermediate Applique Panel,,,,FIAC,,,Import,900,2,Nos,900,2,Nos,,,,Furniture,,,
